xml_id,our_index,our_word,canon_indexes,canon_words,relation,matched
Y0.10,13,sāuuaŋhə̄e.,13,sāuuaŋhə̄e.,equal,True
Y0.10,14,vīsiiāica.,14,vīsiiāica.,equal,True
Y0.10,15,aṣ̌aōne.,15,aṣ̌aōne.,equal,True
Y0.10,16,aṣ̌ahe.,16,aṣ̌ahe.,equal,True
Y0.10,17,raϑβe.,17,raϑβe.,equal,True
Y0.10,18,raϑβąm.,22,raϑβąm.,equal,True
Y0.10,19,aiiaranąmca.,23,aiiaranąmca.,equal,True
Y0.10,20,asniianąmca.,24,asńiianąmca.,substitution,True
Y0.10,21,māhiianąmca.,25,māhiianąmca.,equal,True
Y0.10,22,yāiriianąmca.,26,yāiriianąmca.,equal,True
Y0.10,23,sarəδanąmca.,27,sarəδanąmca.,equal,True
Y0.10,24,ahurahe.,32,ahurahe.,equal,True
Y0.10,25,mazdā̊.,33,mazdā̊.,equal,True
Y0.10,26,raēuuatō.,34,raēuuatō.,equal,True
Y0.10,27,xᵛarənaŋᵛhatō.,35,xᵛarənaŋᵛhatō.,equal,True
Y0.10,28,aməṣ̌anąm.,36,aməṣ̌anąm.,equal,True
Y0.10,29,spəṇtanąm.,37,spəṇtanąm.,equal,True
Y0.10,30,miϑrahe.,38,miϑrahe.,equal,True
Y0.10,31,vouru.gaōiiaōitōiš.,39,vouru.gaōiiaōtōiš.,substitution,True
Y0.10,32,rāmanasca.,40,rāmanasca.,equal,True
Y0.10,33,xᵛāstrahe.,41,xᵛāstrahe.,equal,True
Y0.10,34,huuarəxšaētahe.,42,huuarəxšaētahe.,equal,True
Y0.10,35,aməṣ̌ahe.,43,aməṣ̌ahe.,equal,True
Y0.10,36,raēuuahe.,44,raēuuahe.,equal,True
Y0.10,37,auruuat̰.aspahe.,45,auruuat̰.aspahe.,equal,True
Y0.10,38,vaiiaōš.,46,vaiiaōš.,equal,True
Y0.10,39,uparō.kairiiehe.,47,uparō.kairiiehe.,equal,True
Y0.10,40,taraδātō.,48,taraδātō.,equal,True
Y0.10,41,ańiiāiš.,49,ańiiāiš.,equal,True
Y0.10,42,dāmąn.,50,dāmąn.,equal,True
Y0.10,43,aētat̰.,51,aētat̰.,equal,True
Y0.10,44,tē.,52,tē.,equal,True
Y0.10,45,vaiiō.,53,vaiiō.,equal,True
Y0.10,46,yat̰.,54,yat̰.,equal,True
Y0.10,47,tē.,55,tē.,equal,True
Y0.10,48,asti.,56,asti.,equal,True
Y0.10,49,spəṇtō.maińiiāum.,57,spəṇtō.maińiiaōm.,substitution,True
Y0.10,50,razištaiiā̊.,58,razištaiiā̊.,equal,True
Y0.10,51,cistaiiā̊.,59,cistaiiā̊.,equal,True
Y0.10,52,mazdaδātaiiā̊.,60,mazdaδātaiiā̊.,equal,True
Y0.10,53,aṣ̌aōnaiiā̊.,61,aṣ̌aōńiiā̊.,substitution,True
Y0.10,54,daēnaiiā̊.,62,daēnaiiā̊.,equal,True
Y0.10,55,vaŋhuiiā̊.,63,vaŋhuiiā̊.,equal,True
Y0.10,56,māzdaiiasnōiš.,64,māzdaiiasnōiš.,equal,True
Y0.10,57,mąϑrahe.,65,mąϑrahe.,equal,True
Y0.10,58,spəṇtahe.,66,spəṇtahe.,equal,True
Y0.10,59,spəṇtahe.,,,unmatched,False
Y0.10,60,aṣ̌aōnō.,67,aṣ̌aōnō.,equal,True
Y0.10,61,vərəziiaŋhahe.,68,vərəziiaŋᵛhahe.,substitution,True
Y0.10,62,dātahe.,69,dātahe.,equal,True
Y0.10,63,vīdaēuuahe.,70,vīdaēuuahe.,equal,True
Y0.10,64,dātahe.,71,dātahe.,equal,True
Y0.10,65,zaraϑuštrōiš.,72,zaraϑuštrōiš.,equal,True
Y0.10,66,darəγaiiā̊.,73,darəγaiiā̊.,equal,True
Y0.10,67,upaiianaiiā̊.,74,upaiianaiiā̊.,equal,True
Y0.10,68,daēnaiiā̊.,75,daēnaiiā̊.,equal,True
Y0.10,69,vaŋhuiiā̊.,76,vaŋhuiiā̊.,equal,True
Y0.10,70,māzdaiiasnōiš.,77,māzdaiiasnōiš.,equal,True
Y0.10,71,zarazdātōiš.,78,zrazdātōiš.,substitution,True
Y0.10,72,mąϑrahe.,79,mąϑrahe.,equal,True
Y0.10,73,spəṇtahe.,80,spəṇtahe.,equal,True
Y0.10,74,uši.darəϑrəm.,81,uši.darəϑrəm.,equal,True
Y0.10,75,daēnaiiā̊.,82,daēnaiiā̊.,equal,True
Y0.10,76,māzdaiiasnōiš.,83,māzdaiiasnōiš.,equal,True
Y0.10,77,vīδīm.,84,vaēδīm.,substitution,True
Y0.10,78,mąϑrahe.,85,mąϑrahe.,equal,True
Y0.10,79,spəṇtahe.,86,spəṇtahe.,equal,True
Y0.10,80,āsnahe.,87,āsnahe.,equal,True
Y0.10,81,xraϑβō.,88,xraϑβō.,equal,True
Y0.10,82,mazdaδātahe.,89,mazdaδātahe.,equal,True
Y0.10,83,gaōšō.srītahe.,90,gaōšō.srūtahe.,substitution,True
Y0.10,84,xraϑβō.,91,xraϑβō.,equal,True
Y0.10,85,mazdaδātahe.,92,mazdaδātahe.,equal,True
Y0.10,86,āzrō.,93,āϑrō.,substitution,True
Y0.10,87,ahurahe.,94,ahurahe.,equal,True
Y0.10,88,mazdā̊.,95,mazdā̊.,equal,True
Y0.10,89,puϑra.,96,puϑra.,equal,True
Y0.10,90,tauua.,97,tauua.,equal,True
Y0.10,91,ātarš.,98,ātarš.,equal,True
Y0.10,92,puϑra.,99,puϑra.,equal,True
Y0.10,93,ahurahe.,100,ahurahe.,equal,True
Y0.10,94,mazdā̊.,101,mazdā̊.,equal,True
Y0.10,95,mat̰.,102,mat̰.,equal,True
Y0.10,96,vīspaēibiiō.,103,vīspaēibiiō.,equal,True
Y0.10,97,ātərəbiiō.,104,ātərəbiiō.,equal,True
Y0.10,98,garōiš.,105,garōiš.,equal,True
Y0.10,99,uši.darənahe.,106,uši.darənahe.,equal,True
Y0.10,100,mazdaδātahe.,107,mazdaδātahe.,equal,True
Y0.10,101,aṣ̌axᵛāϑrahe.,108,aṣ̌a.xᵛāϑrahe.,substitution,True
Y0.10,102,vīspaēšąm.,109,vīspaēšąm.,equal,True
Y0.10,103,yazatanąm.,110,yazatanąm.,equal,True
Y0.10,104,aṣ̌aōnąm.,111,aṣ̌aōnąm.,equal,True
Y0.10,105,maińiiauuanąm.,112,maińiiauuanąm.,equal,True
Y0.10,106,gaiϑiianąm.,113,gaēϑiianąm.,substitution,True
Y0.10,107,aṣ̌aōnąm.,114,aṣ̌āunąm.,substitution,True
Y0.10,108,frauuašanąm.,115,frauuaṣ̌inąm.,substitution,True
Y0.10,109,uγranąm.,116,uγranąm.,equal,True
Y0.10,110,aiβiϑīranąm.,117,aiβiϑūranąm.,substitution,True
Y0.10,111,paōiriiō.t̰kaēšanąm.,118,paōiriiō.t̰kaēšanąm.,equal,True
Y0.10,112,frauuašanąm.,119,frauuaṣ̌inąm.,substitution,True
Y0.10,113,nabānazdištanąm.,120,nabānazdištanąm.,equal,True
Y0.10,114,frauuašanąm.,121,frauuaṣ̌inąm.,substitution,True
Y0.10,115,xšnaōϑra.,122,xšnaōϑra.,equal,True
Y0.10,116,yaϑā.,128,yaϑā.,equal,True
Y0.1,0,aṣ̌əm.,0,aṣ̌əm.,equal,True
Y0.1,1,vohī.,1,vohū.,substitution,True
Y0.2,0,aṣ̌əm.,0,aṣ̌əm.,equal,True
Y0.2,1,vohū.,1,vohū.,equal,True
Y0.3,0,frauuarāne.,0,frauuarāne.,equal,True
Y0.3,1,mazdaiiasnō.,1,mazdaiiasnō.,equal,True
Y0.3,2,zaraϑuštrəš.,2,zaraϑuštriš.,substitution,True
Y0.3,3,vīdaēuuō.,3,vīdaēuuō.,equal,True
Y0.3,4,ahura.t̰kaēšō.,4,ahura.t̰kaēšō.,equal,True
Y0.3,5,hāuuanə̄e.,5,hāuuanə̄e.,equal,True
Y0.3,6,aṣ̌ahe.,6,aṣ̌aōne.,substitution,True
Y0.3,7,raϑβe.,8,raϑβe.,equal,True
Y0.3,8,yasnāica.,9,yasnāica.,equal,True
Y0.3,9,vahmāica.,10,vaɱāica.,substitution,True
Y0.3,10,xšnaōϑrāica.,11,xšnaōϑrāica.,equal,True
Y0.3,11,frasastaiiaēca.,12,frasastaiiaēca.,equal,True
Y0.3,12,sāuuaŋhə̄e.,13,sāuuaŋhə̄e.,equal,True
Y0.3,13,vīsiiāica.,14,vīsiiāica.,equal,True
Y0.3,14,aṣ̌aōne.,15,aṣ̌aōne.,equal,True
Y0.3,15,raϑβe.,17,raϑβe.,equal,True
Y0.3,16,yasnāica.,18,yasnāica.,equal,True
Y0.3,17,ātrō.,22,āϑrō.,substitution,True
Y0.3,18,ahurahe.,23,ahurahe.,equal,True
Y0.3,19,mazdā̊.,24,mazdā̊.,equal,True
Y0.3,20,puϑrahe.,25,puϑra.,substitution,True
Y0.3,21,tauua.,26,tauua.,equal,True
Y0.3,22,ātarš.,27,ātarš.,equal,True
Y0.3,23,puϑra.,28,puϑra.,equal,True
Y0.3,24,ahurahe.,29,ahurahe.,equal,True
Y0.3,25,mazdā̊.,30,mazdā̊.,equal,True
Y0.3,26,xšnaōϑra.,31,xšnaōϑra.,equal,True
Y0.3,27,tauua.,36,tauua.,equal,True
Y0.3,28,ātarš.,37,ātarš.,equal,True
Y0.3,29,puϑra.,38,puϑra.,equal,True
Y0.3,30,ahurahe.,39,ahurahe.,equal,True
Y0.3,31,mazdā̊.,40,mazdā̊.,equal,True
Y0.3,32,xšnaōϑra.,41,xšnaōϑra.,equal,True
Y0.3,33,yaϑā.,47,yaϑā.,equal,True
Y0.3,34,ahī.,48,ahū.,substitution,True
Y0.3,35,vairiiō.,49,vairiiō.,equal,True
Y0.3,36,yō.,52,mē.,substitution,True
Y0.3,37,zaōtā.,,,unmatched,False
Y0.3,38,frā.mē.,,,unmatched,False
Y0.3,39,mrīte.,53,mrūtē.,substitution,True
Y0.3,40,aϑā.,54,aϑā.,equal,True
Y0.3,41,ratuš.,55,ratuš.,equal,True
Y0.3,42,aṣ̌āt̰.cit̰.,56,aṣ̌āt̰cīt̰.,substitution,True
Y0.3,43,haca.,57,hacā.,substitution,True
Y0.3,44,frā.,58,frā.,equal,True
Y0.3,45,aṣ̌auua.,59,aṣ̌auuā.,substitution,True
Y0.3,46,vīδuuā̊.,60,vīδuuā̊.,equal,True
Y0.3,47,mraōtī.,61,mraōtū.,substitution,True
Y0.3,48,yaϑā.,63,yaϑā.,equal,True
Y0.3,49,ahī.,64,ahū.,substitution,True
Y0.3,50,vairiiō.,65,vairiiō.,equal,True
Y0.3,51,yō.,66,yō.,equal,True
Y0.3,52,zaōtā.,67,zaōtā.,equal,True
Y0.3,53,frā.mē.,68;69,frā. mē.,many-to-one,True
Y0.3,54,mrītē.,70,mrūtē.,substitution,True
Y0.3,55,yaϑā.,72,aϑā.,substitution,True
Y0.3,56,ahī.,75,hacā.,substitution,True
Y0.3,57,vairiiō.,,,unmatched,False
Y0.3,58,yō.,,,unmatched,False
Y0.3,59,zaōtā.,,,unmatched,False
Y0.3,60,frā.mē.,,,unmatched,False
Y0.3,61,mrītē.,79,mraōtū.,substitution,True
Y0.3,62,aϑā.,,,unmatched,False
Y0.3,63,ratuš.,,,unmatched,False
Y0.3,64,aṣ̌āt̰.cīt̰.,,,unmatched,False
Y0.3,65,haca.,,,unmatched,False
Y0.3,66,frā.,,,unmatched,False
Y0.3,67,aṣ̌auua.,,,unmatched,False
Y0.3,68,vīδuuā.,,,unmatched,False
Y0.3,69,mraōtē.,,,unmatched,False
Y0.4,0,aṣ̌əm.,0,aṣ̌əm.,equal,True
Y0.4,1,vohū.,1,vohū.,equal,True
Y0.12,0,xšnaōϑra.,0,xšnaōϑra.,equal,True
Y0.12,1,ahurahe.,1,ahurahe.,equal,True
Y0.12,2,mazdā̊.,2,mazdā̊.,equal,True
Y0.12,3,tarōidaitē.,3,tarōidīti.,substitution,True
Y0.12,4,aŋrahe.,4,aŋhrahe.,substitution,True
Y0.12,5,maińiiə̄uš.,5,maińiiə̄uš.,equal,True
Y0.12,6,haiϑiiā.,,,unmatched,False
Y0.12,7,varəštąm.,,,unmatched,False
Y0.12,8,hiiat̰.,7,hiiat̰.,equal,True
Y0.12,9,vasnā.,8,vasnā.,equal,True
Y0.12,10,frašōtəməm.,9,fərašō.təməm.,substitution,True
Y0.13,0,aṣ̌əm.,0,aṣ̌əm.,equal,True
Y0.13,1,vohū.,1,vohū.,equal,True
Y0.14,0,yaϑā.,0,yaϑā.,equal,True
Y0.14,1,ahī.,1,ahū.,substitution,True
Y0.14,2,vairiiō.,2,vairiiō.,equal,True
Y1.1,0,ńiuuaēaiiemi.,6,ńiuuaēδaiiemi.,substitution,True
Y1.1,1,haṇkāraiiemi.,7,haṇkāraiiemi.,equal,True
Y1.1,2,daϑušō.,8,daϑušō.,equal,True
Y1.1,3,ahurahe.,9,ahurahe.,equal,True
Y1.1,4,mazdā̊.,10,mazdā̊.,equal,True
Y1.1,5,raēuuatō.,11,raēuuatō.,equal,True
Y1.1,6,xᵛarənaŋᵛhatō.,12,xᵛarənaŋᵛhatō.,equal,True
Y1.1,7,mazištaheca,13,mazištaheca.,substitution,True
Y1.1,8,vahištaheca.,14,vahištaheca.,equal,True
Y1.1,9,sraēštaheca.,15,sraēštaheca.,equal,True
Y1.1,10,xraōždištaheca.,16,xraōždištaheca.,equal,True
Y1.1,11,xraϑβištaheca.,17,xraϑβištaheca.,equal,True
Y1.1,12,hukərəftəmaheca.,18,hukərəptəmaheca.,substitution,True
Y1.1,13,aṣ̌āt̰.,19,aṣ̌āt̰.,equal,True
Y1.1,14,apnōtəmaheca.,20,apanō.təmaheca.,substitution,True
Y1.1,15,huδā̊.,,,unmatched,False
Y1.1,16,manō.,23;24,yō. nō.,many-to-one,True
Y1.1,17,vaōuru.rafnaŋhō.,,,unmatched,False
Y1.1,18,yō.,26,yō.,equal,True
Y1.1,19,nō.,28,yō.,substitution,True
Y1.1,20,daδa.,,,unmatched,False
Y1.1,21,yō.,30,yō.,equal,True
Y1.1,22,tataša.,,,unmatched,False
Y1.1,23,yō.,,,unmatched,False
Y1.1,24,tuϑruiiē.,,,unmatched,False
Y1.1,25,yō.,,,unmatched,False
Y1.1,26,maińiiu.,31,maińiiuš.,substitution,True
Y1.1,27,spəṇtōtəmō.,32,spəṇtō.təmō.,substitution,True
Y1.2,0,ńiuuaēaiiemi.,0,ńiuuaēδaiiemi.,substitution,True
Y1.2,1,haṇkāraiiemi.,1,haṇkāraiiemi.,equal,True
Y1.2,2,vaŋhauue.,2,vaŋhauue.,equal,True
Y1.2,3,manaŋhe.,3,manaŋhe.,equal,True
Y1.2,4,aṣ̌āi.,4,aṣ̌āi.,equal,True
Y1.2,5,vahištāi.,5,vahištāi.,equal,True
Y1.2,6,xšaϑrāi.,6,xšaϑrāi.,equal,True
Y1.2,7,vairiiāi.,7,vairiiāi.,equal,True
Y1.2,8,spəṇtaiiāi.,8,spəṇtaiiāi.,equal,True
Y1.2,9,ārmaitē.,9,ārmatə̄e.,substitution,True
Y1.2,10,hauruuat̰biia.,10,hauruuat̰biia.,equal,True
Y1.2,11,amərətat̰biia.,11,amərətat̰biia.,equal,True
Y1.2,12,gə̄uš.,12,gə̄uš.,equal,True
Y1.2,13,taṣ̌ne.,13,tašne.,substitution,True
Y1.2,14,gə̄uš.,14,gə̄uš.,equal,True
Y1.2,15,urune.,15,urune.,equal,True
Y1.2,16,ātre.,16,āϑre.,substitution,True
Y1.2,17,ahurahe.,17,ahurahe.,equal,True
Y1.2,18,mazdā̊.,18,mazdā̊.,equal,True
Y1.2,19,yaētuštəmāi.,19,yaētuštəmāi.,equal,True
Y1.2,20,aməṣ̌anąm.,20,aməṣ̌anąm.,equal,True
Y1.2,21,spəṇtanąm.,21,spəṇtanąm.,equal,True
Y1.3,0,ńiuuaēδaiiemi.,0,ńiuuaēδaiiemi.,equal,True
Y1.3,1,haṇkāraiiemi.,1,haṇkāraiiemi.,equal,True
Y1.3,2,asniiaēibiiō.,2,asńiiaēibiiō.,substitution,True
Y1.3,3,aṣ̌ahe.,3,aṣ̌ahe.,equal,True
Y1.3,4,ratubiiō.,4,ratubiiō.,equal,True
Y1.3,5,hāuuanə̄e.,5,hāuuanə̄e.,equal,True
Y1.3,6,aṣ̌aōne.,6,aṣ̌aōne.,equal,True
Y1.3,7,aṣ̌ahe.,7,aṣ̌ahe.,equal,True
Y1.3,8,raϑβe.,8,raϑβe.,equal,True
Y1.3,9,ńiuuaēδaiiemi.,9,ńiuuaēδaiiemi.,equal,True
Y1.3,10,haṇkāraiiemi.,10,haṇkāraiiemi.,equal,True
Y1.3,11,sāuuaŋhə̄e.,11,sāuuaŋhə̄e.,equal,True
Y1.3,12,vīsiiāica.,12,vīsiiāica.,equal,True
Y1.3,13,aṣ̌aōne.,13,aṣ̌aōne.,equal,True
Y1.3,14,aṣ̌ahe.,14,aṣ̌ahe.,equal,True
Y1.3,15,raϑβe.,15,raϑβe.,equal,True
Y1.3,16,ńiuuaēδaiiami.,16,ńiuuaēδaiiemi.,substitution,True
Y1.3,17,haṇkāraiiemi.,17,haṇkāraiiemi.,equal,True
Y1.3,18,miϑrahe.,18,miϑrahe.,equal,True
Y1.3,19,vaōuru.gaōiiōitōiš.,19,vouru.gaōiiaōtōiš.,substitution,True
Y1.3,20,hazaŋrō.gaōšahe.,20,hazaŋhrō.gaōšahe.,substitution,True
Y1.3,21,baēuuarə.cašmanō.,21,baēuuarə.cašmanō.,equal,True
Y1.3,22,aōxtō.nāmanō.,22,aōxtō.nāmanō.,equal,True
Y1.3,23,yazatahe.,23,yazatahe.,equal,True
Y1.3,24,rāmanō.,24,rāmanō.,equal,True
Y1.3,25,xᵛāstrahe.,25,xᵛāstrahe.,equal,True
Y1.4,0,ńiuuaēδaiiemi.,1,ńiuuaēδaiiemi.,equal,True
Y1.4,1,haṇkāraiiemi.,2,haṇkāraiiemi.,equal,True
Y1.4,2,rapiϑβinəāi.,3,rapiϑβināi.,substitution,True
Y1.4,3,aṣ̌aōne.,4,aṣ̌aōne.,equal,True
Y1.4,4,aṣ̌ahe.,5,aṣ̌ahe.,equal,True
Y1.4,5,raϑβe.,6,raϑβe.,equal,True
Y1.4,6,ńiuuaēδaiiemi.,7,ńiuuaēδaiiemi.,equal,True
Y1.4,7,haṇkāraiiemi.,8,haṇkāraiiemi.,equal,True
Y1.4,8,frādat̰.fšuue.,9,frādat̰.fšauue.,substitution,True
Y1.4,9,zaṇtumāica.,10,zaṇtumāica.,equal,True
Y1.4,10,aṣ̌aōne.,11,aṣ̌aōne.,equal,True
Y1.4,11,aṣ̌ahe.,12,aṣ̌ahe.,equal,True
Y1.4,12,raϑβe.,13,raϑβe.,equal,True
Y1.4,13,ńiuuaēδaiiemi.,14,ńiuuaēδaiiemi.,equal,True
Y1.4,14,haṇkāraiiemi.,15,haṇkāraiiemi.,equal,True
Y1.4,15,aṣ̌ahe.,16,aṣ̌ahe.,equal,True
Y1.4,16,vahištahe.,17,vahištahe.,equal,True
Y1.4,17,ātrasca.,18,āϑrasca.,substitution,True
Y1.4,18,ahurahe.,19,ahurahe.,equal,True
Y1.4,19,mazdā̊.,20,mazdā̊.,equal,True
Y1.5,0,ńiuuaēδaiiemi.,0,ńiuuaēδaiiemi.,equal,True
Y1.5,1,haṇkāraiiemi.,1,haṇkāraiiemi.,equal,True
Y1.5,2,uziieirənāi.,2,uzaiieirināi.,substitution,True
Y1.5,3,aṣ̌aōne.,3,aṣ̌aōne.,equal,True
Y1.5,4,aṣ̌ahe.,4,aṣ̌ahe.,equal,True
Y1.5,5,raϑβe.,5,raϑβe.,equal,True
Y1.5,6,ńiuuaēδaiiemi.,6,ńiuuaēδaiiemi.,equal,True
Y1.5,7,haṇkāraiiemi.,7,haṇkāraiiemi.,equal,True
Y1.5,8,frādat̰.vīrāi.,8,frādat̰.vīrāi.,equal,True
Y1.5,9,dax́iiumāica.,9,dax́iiumāica.,equal,True
Y1.5,10,aṣ̌aōne.,10,aṣ̌aōne.,equal,True
Y1.5,11,aṣ̌ahe.,11,aṣ̌ahe.,equal,True
Y1.5,12,raϑβe.,12,raϑβe.,equal,True
Y1.5,13,ąm.,18,apąm.,substitution,True
Y1.5,14,apasca.,19,apasca.,equal,True
Y1.5,15,mazdaδātaiiā̊.,20,mazdaδātaiiā̊.,equal,True
Y1.6,0,e.,,,unmatched,False
Y1.6,1,raϑβe.,6,raϑβe.,equal,True
Y1.6,2,ujiiātə̄e.,,,unmatched,False
Y1.6,3,zaraϑuštrōtəmāica.,10,zaraϑuštrō.təmāica.,substitution,True
Y1.6,4,aṣ̌aōne.,11,aṣ̌aōne.,equal,True
Y1.6,5,aṣ̌ahe.,12,aṣ̌ahe.,equal,True
Y1.6,6,raϑβe.,13,raϑβe.,equal,True
Y1.6,7,šanąm.,16,aṣ̌āunąm.,substitution,True
Y1.6,8,γə̄nąnąmca.,18,γə̄nąnąmca.,equal,True
Y1.6,9,vīrō.vąϑβanąm.,19,vīrō.vąϑβanąm.,equal,True
Y1.6,10,yāiriiaiiā̊sca.,20,yāiriiaiiā̊sca.,equal,True
Y1.6,11,hušitōiš.,21,hušitōiš.,equal,True
Y1.6,12,amaheca.,22,amaheca.,equal,True
Y1.6,13,hušitōiš.,,,unmatched,False
Y1.6,14,amaheca.,,,unmatched,False
Y1.6,15,hutāštahe.,23,hutāštahe.,equal,True
Y1.6,16,huraōδahe.,24,huraōδahe.,equal,True
Y1.6,17,vərəϑraγnaheca.,25,vərəϑraγnaheca.,equal,True
Y1.6,18,ahuraδātahe.,26,ahuraδātahe.,equal,True
Y1.6,19,vanaiṇtiiā̊sca.,27,vanaiṇtiiā̊sca.,equal,True
Y1.6,20,uparatātō.,28,uparatātō.,equal,True
Y1.7,0,šahināi.,2,ušahināi.,substitution,True
Y1.7,1,aṣ̌aōne.,3,aṣ̌aōne.,equal,True
Y1.7,2,aṣ̌ahe.,4,aṣ̌ahe.,equal,True
Y1.7,3,raϑβe.,5,raϑβe.,equal,True
Y1.7,4,aē.,,,unmatched,False
Y1.7,5,ṣ̌ahe.,10,aṣ̌aōne.,substitution,True
Y1.7,6,raϑβe.,12,raϑβe.,equal,True
Y1.7,7,aṣ̌iiehe.,16,aṣ̌iiehe.,equal,True
Y1.7,8,aṣ̌iuuatō.,17,aṣ̌iuuatō.,equal,True
Y1.7,9,vərəϑrājanō.,18,vərəϑrājanō.,equal,True
Y1.7,10,frādat̰.gaēϑahe.,19,frādat̰.gaēϑahe.,equal,True
Y1.7,11,rašnōiš.,20,rašnaōš.,substitution,True
Y1.7,12,razištahe.,21,razištahe.,equal,True
Y1.7,13,arəštātasca.,22,arštātasca.,substitution,True
Y1.7,14,frādat̰.gaēϑaiiā̊.,23,frādat̰.gaēϑaiiā̊.,equal,True
Y1.7,15,varədat̰.,,,unmatched,False
Y1.7,16,gaēϑaiiā̊.,,,unmatched,False
Y1.8,0,ṣ̌ahe.,3,aṣ̌ahe.,substitution,True
Y1.8,1,ratubiiō.,4,ratubiiō.,equal,True
Y1.8,2,aṇtarəmā̊ŋhāi.,5,aṇtarə.mā̊ŋhāi.,substitution,True
Y1.8,3,aṣ̌aōne.,6,aṣ̌aōne.,equal,True
Y1.8,4,aṣ̌ahe.,7,aṣ̌ahe.,equal,True
Y1.8,5,raϑβe.,8,raϑβe.,equal,True
Y1.8,6,ŋhāi.,,,unmatched,False
Y1.8,7,vīšaptaϑāica.,12,vīšaptaϑāica.,equal,True
Y1.8,8,aṣ̌aōne.,13,aṣ̌aōne.,equal,True
Y1.8,9,aṣ̌ahe.,14,aṣ̌ahe.,equal,True
Y1.8,10,raϑβe.,15,raϑβe.,equal,True
Y1.9,0,ṣ̌ahe.,3,aṣ̌ahe.,substitution,True
Y1.9,1,ratubiiō.,4,ratubiiō.,equal,True
Y1.9,2,maiδiiōizarəmaiiāi.,5,maiδiiōizarəmaiiāi.,equal,True
